Name,ticker,date,Variable,Value,timehorizon
Cisco,CSCO,2021-04-16,Opening Price,52.450001,YTD
Cisco,CSCO,2021-04-19,Opening Price,52.529999,YTD
Cisco,CSCO,2021-04-20,Opening Price,52.59,YTD
Cisco,CSCO,2021-04-21,Opening Price,51.84,YTD
Cisco,CSCO,2021-04-22,Opening Price,51.810001,YTD
Cisco,CSCO,2021-04-23,Opening Price,51.5,YTD
Cisco,CSCO,2021-04-26,Opening Price,51.650002,YTD
Cisco,CSCO,2021-04-27,Opening Price,51.580002,YTD
Cisco,CSCO,2021-04-28,Opening Price,51.560001,YTD
Cisco,CSCO,2021-04-29,Opening Price,51.18,YTD
Cisco,CSCO,2021-04-30,Opening Price,51.220001,YTD
Cisco,CSCO,2021-05-03,Opening Price,51.209999,YTD
Cisco,CSCO,2021-05-04,Opening Price,51.110001,YTD
Cisco,CSCO,2021-05-05,Opening Price,50.990002,YTD
Cisco,CSCO,2021-05-06,Opening Price,51.07,YTD
Cisco,CSCO,2021-05-07,Opening Price,52.48,YTD
Cisco,CSCO,2021-05-10,Opening Price,53.970001,YTD
Cisco,CSCO,2021-05-11,Opening Price,53.099998,YTD
Cisco,CSCO,2021-05-12,Opening Price,52.18,YTD
Cisco,CSCO,2021-05-13,Opening Price,52.110001,YTD
Cisco,CSCO,2021-05-14,Opening Price,52.93,YTD
Cisco,CSCO,2021-05-17,Opening Price,52.759998,YTD
Cisco,CSCO,2021-05-18,Opening Price,52.799999,YTD
Cisco,CSCO,2021-05-19,Opening Price,51.880001,YTD
Cisco,CSCO,2021-05-20,Opening Price,50.41,YTD
Cisco,CSCO,2021-05-21,Opening Price,52.77,YTD
Cisco,CSCO,2021-05-24,Opening Price,52.959999,YTD
Cisco,CSCO,2021-05-25,Opening Price,53.369999,YTD
Cisco,CSCO,2021-05-26,Opening Price,53.349998,YTD
Cisco,CSCO,2021-05-27,Opening Price,52.93,YTD
Cisco,CSCO,2021-05-28,Opening Price,53.18,YTD
Chevron,CVX,2021-01-04,Adjusted Price,82.519173,YTD
Chevron,CVX,2021-01-05,Adjusted Price,84.749947,YTD
Chevron,CVX,2021-01-06,Adjusted Price,87.477539,YTD
Chevron,CVX,2021-01-07,Adjusted Price,87.886673,YTD
Chevron,CVX,2021-01-08,Adjusted Price,88.724434,YTD
Chevron,CVX,2021-01-11,Adjusted Price,89.230988,YTD
Chevron,CVX,2021-01-12,Adjusted Price,90.92598,YTD
Chevron,CVX,2021-01-13,Adjusted Price,90.83831,YTD
Chevron,CVX,2021-01-14,Adjusted Price,93.020378,YTD
Chevron,CVX,2021-01-15,Adjusted Price,89.708305,YTD
Chevron,CVX,2021-01-19,Adjusted Price,92.06572,YTD
Chevron,CVX,2021-01-20,Adjusted Price,92.913223,YTD
Chevron,CVX,2021-01-21,Adjusted Price,89.630379,YTD
Chevron,CVX,2021-01-22,Adjusted Price,89.35762,YTD
Chevron,CVX,2021-01-25,Adjusted Price,88.549088,YTD
Chevron,CVX,2021-01-26,Adjusted Price,87.04892,YTD
Chevron,CVX,2021-01-27,Adjusted Price,85.918915,YTD
Chevron,CVX,2021-01-28,Adjusted Price,86.717705,YTD
Chevron,CVX,2021-01-29,Adjusted Price,82.996498,YTD
Chevron,CVX,2021-02-01,Adjusted Price,84.175209,YTD
Chevron,CVX,2021-02-02,Adjusted Price,84.808395,YTD
Chevron,CVX,2021-02-03,Adjusted Price,86.659264,YTD
Chevron,CVX,2021-02-04,Adjusted Price,86.698227,YTD
Chevron,CVX,2021-02-05,Adjusted Price,86.951508,YTD
Chevron,CVX,2021-02-08,Adjusted Price,89.11409,YTD
Chevron,CVX,2021-02-09,Adjusted Price,88.607536,YTD
Chevron,CVX,2021-02-10,Adjusted Price,90.12719,YTD
Chevron,CVX,2021-02-11,Adjusted Price,89.640114,YTD
Chevron,CVX,2021-02-12,Adjusted Price,90.156418,YTD
Chevron,CVX,2021-02-16,Adjusted Price,92.003799,YTD
Chevron,CVX,2021-02-17,Adjusted Price,94.760063,YTD
Chevron,CVX,2021-02-18,Adjusted Price,93.851189,YTD
Chevron,CVX,2021-02-19,Adjusted Price,94.641518,YTD
Chevron,CVX,2021-02-22,Adjusted Price,97.200195,YTD
Chevron,CVX,2021-02-23,Adjusted Price,98.425194,YTD
Chevron,CVX,2021-02-24,Adjusted Price,102.060692,YTD
Chevron,CVX,2021-02-25,Adjusted Price,101.112305,YTD
Chevron,CVX,2021-02-26,Adjusted Price,98.790726,YTD
Chevron,CVX,2021-03-01,Adjusted Price,100.815933,YTD
Chevron,CVX,2021-03-02,Adjusted Price,101.201218,YTD
Chevron,CVX,2021-03-03,Adjusted Price,102.337303,YTD
Chevron,CVX,2021-03-04,Adjusted Price,103.236305,YTD
Chevron,CVX,2021-03-05,Adjusted Price,107.681885,YTD
Chevron,CVX,2021-03-08,Adjusted Price,108.422821,YTD
Chevron,CVX,2021-03-09,Adjusted Price,108.175842,YTD
Chevron,CVX,2021-03-10,Adjusted Price,110.023232,YTD
Chevron,CVX,2021-03-11,Adjusted Price,109.845406,YTD
Chevron,CVX,2021-03-12,Adjusted Price,110.21093,YTD
Chevron,CVX,2021-03-15,Adjusted Price,108.916771,YTD
Chevron,CVX,2021-03-16,Adjusted Price,106.338333,YTD
Chevron,CVX,2021-03-17,Adjusted Price,106.723618,YTD
Chevron,CVX,2021-03-18,Adjusted Price,102.860901,YTD
Chevron,CVX,2021-03-19,Adjusted Price,102.129845,YTD
Chevron,CVX,2021-03-22,Adjusted Price,101.300011,YTD
Chevron,CVX,2021-03-23,Adjusted Price,100.7369,YTD
Chevron,CVX,2021-03-24,Adjusted Price,103.433884,YTD
Chevron,CVX,2021-03-25,Adjusted Price,103.799416,YTD
Chevron,CVX,2021-03-26,Adjusted Price,106.180275,YTD
Chevron,CVX,2021-03-29,Adjusted Price,105.627037,YTD
Chevron,CVX,2021-03-30,Adjusted Price,104.64901,YTD
Chevron,CVX,2021-03-31,Adjusted Price,103.522797,YTD
Chevron,CVX,2021-04-01,Adjusted Price,104.471191,YTD
Chevron,CVX,2021-04-05,Adjusted Price,103.246185,YTD
Chevron,CVX,2021-04-06,Adjusted Price,102.327431,YTD
Chevron,CVX,2021-04-07,Adjusted Price,102.930054,YTD
Chevron,CVX,2021-04-08,Adjusted Price,101.7742,YTD
Chevron,CVX,2021-04-09,Adjusted Price,101.675407,YTD
Chevron,CVX,2021-04-12,Adjusted Price,100.549194,YTD
Chevron,CVX,2021-04-13,Adjusted Price,101.003632,YTD
Chevron,CVX,2021-04-14,Adjusted Price,103.009087,YTD
Chevron,CVX,2021-04-15,Adjusted Price,102.169365,YTD
Chevron,CVX,2021-04-16,Adjusted Price,101.714928,YTD
Chevron,CVX,2021-04-19,Adjusted Price,102.011299,YTD
Chevron,CVX,2021-04-20,Adjusted Price,100.104645,YTD
Chevron,CVX,2021-04-21,Adjusted Price,101.487717,YTD
Chevron,CVX,2021-04-22,Adjusted Price,99.729233,YTD
Chevron,CVX,2021-04-23,Adjusted Price,100.321983,YTD
Chevron,CVX,2021-04-26,Adjusted Price,100.292336,YTD
Chevron,CVX,2021-04-27,Adjusted Price,101.458069,YTD
Chevron,CVX,2021-04-28,Adjusted Price,103.947601,YTD
Chevron,CVX,2021-04-29,Adjusted Price,105.607285,YTD
Chevron,CVX,2021-04-30,Adjusted Price,101.823601,YTD
Chevron,CVX,2021-05-03,Adjusted Price,104.253845,YTD
Chevron,CVX,2021-05-04,Adjusted Price,104.826836,YTD
Chevron,CVX,2021-05-05,Adjusted Price,107.642372,YTD
Chevron,CVX,2021-05-06,Adjusted Price,107.701645,YTD
Chevron,CVX,2021-05-07,Adjusted Price,108.689552,YTD
Chevron,CVX,2021-05-10,Adjusted Price,108.244995,YTD
Chevron,CVX,2021-05-11,Adjusted Price,105.409698,YTD
Chevron,CVX,2021-05-12,Adjusted Price,106.071602,YTD
Chevron,CVX,2021-05-13,Adjusted Price,105.389946,YTD
Chevron,CVX,2021-05-14,Adjusted Price,108.146202,YTD
Chevron,CVX,2021-05-17,Adjusted Price,109.470001,YTD
Chevron,CVX,2021-05-18,Adjusted Price,106.18,YTD
Chevron,CVX,2021-05-19,Adjusted Price,103.199997,YTD
Chevron,CVX,2021-05-20,Adjusted Price,103.559998,YTD
Chevron,CVX,2021-05-21,Adjusted Price,104.120003,YTD
Chevron,CVX,2021-05-24,Adjusted Price,105.599998,YTD
Chevron,CVX,2021-05-25,Adjusted Price,103.870003,YTD
Chevron,CVX,2021-05-26,Adjusted Price,104.120003,YTD
Chevron,CVX,2021-05-27,Adjusted Price,103.010002,YTD
Chevron,CVX,2021-05-28,Adjusted Price,103.790001,YTD
Chevron,CVX,2021-01-04,Closing Price,84.709999,YTD
Chevron,CVX,2021-01-05,Closing Price,87,YTD
Chevron,CVX,2021-01-06,Closing Price,89.800003,YTD
Chevron,CVX,2021-01-07,Closing Price,90.220001,YTD
Chevron,CVX,2021-01-08,Closing Price,91.080002,YTD
Chevron,CVX,2021-01-11,Closing Price,91.599998,YTD
Chevron,CVX,2021-01-12,Closing Price,93.339996,YTD
Chevron,CVX,2021-01-13,Closing Price,93.25,YTD
Chevron,CVX,2021-01-14,Closing Price,95.489998,YTD
Chevron,CVX,2021-01-15,Closing Price,92.089996,YTD
Chevron,CVX,2021-01-19,Closing Price,94.510002,YTD
Chevron,CVX,2021-01-20,Closing Price,95.379997,YTD
Chevron,CVX,2021-01-21,Closing Price,92.010002,YTD
Chevron,CVX,2021-01-22,Closing Price,91.730003,YTD
Chevron,CVX,2021-01-25,Closing Price,90.900002,YTD
Chevron,CVX,2021-01-26,Closing Price,89.360001,YTD
Chevron,CVX,2021-01-27,Closing Price,88.199997,YTD
Chevron,CVX,2021-01-28,Closing Price,89.019997,YTD
Chevron,CVX,2021-01-29,Closing Price,85.199997,YTD
Chevron,CVX,2021-02-01,Closing Price,86.410004,YTD
Chevron,CVX,2021-02-02,Closing Price,87.059998,YTD
Chevron,CVX,2021-02-03,Closing Price,88.959999,YTD
Chevron,CVX,2021-02-04,Closing Price,89,YTD
Chevron,CVX,2021-02-05,Closing Price,89.260002,YTD
Chevron,CVX,2021-02-08,Closing Price,91.480003,YTD
Chevron,CVX,2021-02-09,Closing Price,90.959999,YTD
Chevron,CVX,2021-02-10,Closing Price,92.519997,YTD
Chevron,CVX,2021-02-11,Closing Price,92.019997,YTD
Chevron,CVX,2021-02-12,Closing Price,92.550003,YTD
Chevron,CVX,2021-02-16,Closing Price,93.129997,YTD
Chevron,CVX,2021-02-17,Closing Price,95.919998,YTD
Chevron,CVX,2021-02-18,Closing Price,95,YTD
Chevron,CVX,2021-02-19,Closing Price,95.800003,YTD
Chevron,CVX,2021-02-22,Closing Price,98.389999,YTD
Chevron,CVX,2021-02-23,Closing Price,99.629997,YTD
Chevron,CVX,2021-02-24,Closing Price,103.309998,YTD
Chevron,CVX,2021-02-25,Closing Price,102.349998,YTD
Chevron,CVX,2021-02-26,Closing Price,100,YTD
Chevron,CVX,2021-03-01,Closing Price,102.050003,YTD
Chevron,CVX,2021-03-02,Closing Price,102.440002,YTD
Chevron,CVX,2021-03-03,Closing Price,103.589996,YTD
Chevron,CVX,2021-03-04,Closing Price,104.5,YTD
Chevron,CVX,2021-03-05,Closing Price,109,YTD
Chevron,CVX,2021-03-08,Closing Price,109.75,YTD
Chevron,CVX,2021-03-09,Closing Price,109.5,YTD
Chevron,CVX,2021-03-10,Closing Price,111.370003,YTD
Chevron,CVX,2021-03-11,Closing Price,111.190002,YTD
Chevron,CVX,2021-03-12,Closing Price,111.559998,YTD
Chevron,CVX,2021-03-15,Closing Price,110.25,YTD
Chevron,CVX,2021-03-16,Closing Price,107.639999,YTD
Chevron,CVX,2021-03-17,Closing Price,108.029999,YTD
Chevron,CVX,2021-03-18,Closing Price,104.120003,YTD
Chevron,CVX,2021-03-19,Closing Price,103.379997,YTD
Chevron,CVX,2021-03-22,Closing Price,102.540001,YTD
Chevron,CVX,2021-03-23,Closing Price,101.970001,YTD
Chevron,CVX,2021-03-24,Closing Price,104.699997,YTD
Chevron,CVX,2021-03-25,Closing Price,105.07,YTD
Chevron,CVX,2021-03-26,Closing Price,107.480003,YTD
Chevron,CVX,2021-03-29,Closing Price,106.919998,YTD
Chevron,CVX,2021-03-30,Closing Price,105.93,YTD
Chevron,CVX,2021-03-31,Closing Price,104.790001,YTD
Chevron,CVX,2021-04-01,Closing Price,105.75,YTD
Chevron,CVX,2021-04-05,Closing Price,104.510002,YTD
Chevron,CVX,2021-04-06,Closing Price,103.580002,YTD
Chevron,CVX,2021-04-07,Closing Price,104.190002,YTD
Chevron,CVX,2021-04-08,Closing Price,103.019997,YTD
Chevron,CVX,2021-04-09,Closing Price,102.919998,YTD
Chevron,CVX,2021-04-12,Closing Price,101.779999,YTD
Chevron,CVX,2021-04-13,Closing Price,102.239998,YTD
Chevron,CVX,2021-04-14,Closing Price,104.269997,YTD
Chevron,CVX,2021-04-15,Closing Price,103.419998,YTD
Chevron,CVX,2021-04-16,Closing Price,102.959999,YTD
Chevron,CVX,2021-04-19,Closing Price,103.260002,YTD
Chevron,CVX,2021-04-20,Closing Price,101.330002,YTD
Chevron,CVX,2021-04-21,Closing Price,102.730003,YTD
Chevron,CVX,2021-04-22,Closing Price,100.949997,YTD
Chevron,CVX,2021-04-23,Closing Price,101.550003,YTD
Chevron,CVX,2021-04-26,Closing Price,101.519997,YTD
Chevron,CVX,2021-04-27,Closing Price,102.699997,YTD
Chevron,CVX,2021-04-28,Closing Price,105.220001,YTD
Chevron,CVX,2021-04-29,Closing Price,106.900002,YTD
Chevron,CVX,2021-04-30,Closing Price,103.07,YTD
Chevron,CVX,2021-05-03,Closing Price,105.529999,YTD
Chevron,CVX,2021-05-04,Closing Price,106.110001,YTD
Chevron,CVX,2021-05-05,Closing Price,108.959999,YTD
Chevron,CVX,2021-05-06,Closing Price,109.019997,YTD
Chevron,CVX,2021-05-07,Closing Price,110.019997,YTD
Chevron,CVX,2021-05-10,Closing Price,109.57,YTD
Chevron,CVX,2021-05-11,Closing Price,106.699997,YTD
Chevron,CVX,2021-05-12,Closing Price,107.370003,YTD
Chevron,CVX,2021-05-13,Closing Price,106.68,YTD
Chevron,CVX,2021-05-14,Closing Price,109.470001,YTD
Chevron,CVX,2021-05-17,Closing Price,110.809998,YTD
Chevron,CVX,2021-05-18,Closing Price,106.18,YTD
Chevron,CVX,2021-05-19,Closing Price,103.199997,YTD
Chevron,CVX,2021-05-20,Closing Price,103.559998,YTD
Chevron,CVX,2021-05-21,Closing Price,104.120003,YTD
Chevron,CVX,2021-05-24,Closing Price,105.599998,YTD
Chevron,CVX,2021-05-25,Closing Price,103.870003,YTD
Chevron,CVX,2021-05-26,Closing Price,104.120003,YTD
Chevron,CVX,2021-05-27,Closing Price,103.010002,YTD
Chevron,CVX,2021-05-28,Closing Price,103.790001,YTD
Chevron,CVX,2021-01-04,High Price,85.949997,YTD
Chevron,CVX,2021-01-05,High Price,89.220001,YTD
Chevron,CVX,2021-01-06,High Price,90.779999,YTD
Chevron,CVX,2021-01-07,High Price,90.82,YTD
Chevron,CVX,2021-01-08,High Price,92.43,YTD
Chevron,CVX,2021-01-11,High Price,92.099998,YTD
Chevron,CVX,2021-01-12,High Price,93.919998,YTD
Chevron,CVX,2021-01-13,High Price,93.519997,YTD
Chevron,CVX,2021-01-14,High Price,96.32,YTD
Chevron,CVX,2021-01-15,High Price,94.309998,YTD
Chevron,CVX,2021-01-19,High Price,95.029999,YTD
Chevron,CVX,2021-01-20,High Price,95.559998,YTD
Chevron,CVX,2021-01-21,High Price,94.660004,YTD
Chevron,CVX,2021-01-22,High Price,92.029999,YTD
Chevron,CVX,2021-01-25,High Price,91.029999,YTD
Chevron,CVX,2021-01-26,High Price,92.910004,YTD
Chevron,CVX,2021-01-27,High Price,90.349998,YTD
Chevron,CVX,2021-01-28,High Price,90.150002,YTD
Chevron,CVX,2021-01-29,High Price,87.339996,YTD
Chevron,CVX,2021-02-01,High Price,87.300003,YTD
Chevron,CVX,2021-02-02,High Price,88.370003,YTD
Chevron,CVX,2021-02-03,High Price,89.389999,YTD
Chevron,CVX,2021-02-04,High Price,89.650002,YTD
Chevron,CVX,2021-02-05,High Price,90.470001,YTD
Chevron,CVX,2021-02-08,High Price,92.040001,YTD
Chevron,CVX,2021-02-09,High Price,91.269997,YTD
Chevron,CVX,2021-02-10,High Price,92.589996,YTD
Chevron,CVX,2021-02-11,High Price,92.440002,YTD
Chevron,CVX,2021-02-12,High Price,92.730003,YTD
Chevron,CVX,2021-02-16,High Price,93.860001,YTD
Chevron,CVX,2021-02-17,High Price,96.720001,YTD
Chevron,CVX,2021-02-18,High Price,95.779999,YTD
Chevron,CVX,2021-02-19,High Price,96.379997,YTD
Chevron,CVX,2021-02-22,High Price,99.639999,YTD
Chevron,CVX,2021-02-23,High Price,100.160004,YTD
Chevron,CVX,2021-02-24,High Price,104.040001,YTD
Chevron,CVX,2021-02-25,High Price,104.959999,YTD
Chevron,CVX,2021-02-26,High Price,101.059998,YTD
Chevron,CVX,2021-03-01,High Price,103.800003,YTD
Chevron,CVX,2021-03-02,High Price,103.309998,YTD
Chevron,CVX,2021-03-03,High Price,105.75,YTD
Chevron,CVX,2021-03-04,High Price,107.580002,YTD
Chevron,CVX,2021-03-05,High Price,109.129997,YTD
Chevron,CVX,2021-03-08,High Price,110.43,YTD
Chevron,CVX,2021-03-09,High Price,110.690002,YTD
Chevron,CVX,2021-03-10,High Price,112.010002,YTD
Chevron,CVX,2021-03-11,High Price,112.550003,YTD
Chevron,CVX,2021-03-12,High Price,112.699997,YTD
Chevron,CVX,2021-03-15,High Price,111.910004,YTD
Chevron,CVX,2021-03-16,High Price,108.879997,YTD
Chevron,CVX,2021-03-17,High Price,108.559998,YTD
Chevron,CVX,2021-03-18,High Price,107.529999,YTD
Chevron,CVX,2021-03-19,High Price,104.889999,YTD
Chevron,CVX,2021-03-22,High Price,104.5,YTD
Chevron,CVX,2021-03-23,High Price,104.300003,YTD
Chevron,CVX,2021-03-24,High Price,105.760002,YTD
Chevron,CVX,2021-03-25,High Price,105.260002,YTD
Chevron,CVX,2021-03-26,High Price,107.540001,YTD
Chevron,CVX,2021-03-29,High Price,107.529999,YTD
Chevron,CVX,2021-03-30,High Price,106.830002,YTD
Chevron,CVX,2021-03-31,High Price,106.220001,YTD
Chevron,CVX,2021-04-01,High Price,105.860001,YTD
Chevron,CVX,2021-04-05,High Price,105.830002,YTD
Chevron,CVX,2021-04-06,High Price,105.080002,YTD
Chevron,CVX,2021-04-07,High Price,104.57,YTD
Chevron,CVX,2021-04-08,High Price,103.620003,YTD
Chevron,CVX,2021-04-09,High Price,103.68,YTD
Chevron,CVX,2021-04-12,High Price,103.860001,YTD
Chevron,CVX,2021-04-13,High Price,102.599998,YTD
Chevron,CVX,2021-04-14,High Price,105.330002,YTD
Chevron,CVX,2021-04-15,High Price,104.269997,YTD
Chevron,CVX,2021-04-16,High Price,104.360001,YTD
Chevron,CVX,2021-04-19,High Price,103.830002,YTD
Chevron,CVX,2021-04-20,High Price,102.989998,YTD
Chevron,CVX,2021-04-21,High Price,102.989998,YTD
Chevron,CVX,2021-04-22,High Price,102.870003,YTD
Chevron,CVX,2021-04-23,High Price,102.169998,YTD
Chevron,CVX,2021-04-26,High Price,102.669998,YTD
Chevron,CVX,2021-04-27,High Price,103.099998,YTD
Chevron,CVX,2021-04-28,High Price,105.860001,YTD
Chevron,CVX,2021-04-29,High Price,107.650002,YTD
Chevron,CVX,2021-04-30,High Price,105.389999,YTD
Chevron,CVX,2021-05-03,High Price,105.720001,YTD
Chevron,CVX,2021-05-04,High Price,106.510002,YTD
Chevron,CVX,2021-05-05,High Price,109.540001,YTD
Chevron,CVX,2021-05-06,High Price,109.129997,YTD
Chevron,CVX,2021-05-07,High Price,110.669998,YTD
Chevron,CVX,2021-05-10,High Price,113.110001,YTD
Chevron,CVX,2021-05-11,High Price,109.580002,YTD
Chevron,CVX,2021-05-12,High Price,110.150002,YTD
Chevron,CVX,2021-05-13,High Price,107.870003,YTD
Chevron,CVX,2021-05-14,High Price,109.82,YTD
Chevron,CVX,2021-05-17,High Price,110.879997,YTD
Chevron,CVX,2021-05-18,High Price,109.059998,YTD
Chevron,CVX,2021-05-19,High Price,104.290001,YTD
Chevron,CVX,2021-05-20,High Price,104.07,YTD
Chevron,CVX,2021-05-21,High Price,105.199997,YTD
Chevron,CVX,2021-05-24,High Price,105.839996,YTD
Chevron,CVX,2021-05-25,High Price,105.620003,YTD
Chevron,CVX,2021-05-26,High Price,104.910004,YTD
Chevron,CVX,2021-05-27,High Price,104.910004,YTD
Chevron,CVX,2021-05-28,High Price,104.120003,YTD
Chevron,CVX,2021-01-04,Low Price,83.889999,YTD
Chevron,CVX,2021-01-05,Low Price,85.32,YTD
Chevron,CVX,2021-01-06,Low Price,87.82,YTD
Chevron,CVX,2021-01-07,Low Price,89.309998,YTD
Chevron,CVX,2021-01-08,Low Price,90.449997,YTD
Chevron,CVX,2021-01-11,Low Price,88.57,YTD
Chevron,CVX,2021-01-12,Low Price,91.709999,YTD
Chevron,CVX,2021-01-13,Low Price,91.940002,YTD
Chevron,CVX,2021-01-14,Low Price,93.790001,YTD
Chevron,CVX,2021-01-15,Low Price,91.709999,YTD
Chevron,CVX,2021-01-19,Low Price,93.290001,YTD
Chevron,CVX,2021-01-20,Low Price,94.300003,YTD
Chevron,CVX,2021-01-21,Low Price,91.220001,YTD
Chevron,CVX,2021-01-22,Low Price,89.830002,YTD
Chevron,CVX,2021-01-25,Low Price,89.330002,YTD
Chevron,CVX,2021-01-26,Low Price,89.269997,YTD
Chevron,CVX,2021-01-27,Low Price,86.75,YTD
Chevron,CVX,2021-01-28,Low Price,88.25,YTD
Chevron,CVX,2021-01-29,Low Price,84.919998,YTD
Chevron,CVX,2021-02-01,Low Price,84.57,YTD
Chevron,CVX,2021-02-02,Low Price,86.529999,YTD
Chevron,CVX,2021-02-03,Low Price,86.889999,YTD
Chevron,CVX,2021-02-04,Low Price,87.949997,YTD
Chevron,CVX,2021-02-05,Low Price,88.639999,YTD
Chevron,CVX,2021-02-08,Low Price,90.010002,YTD
Chevron,CVX,2021-02-09,Low Price,89.809998,YTD
Chevron,CVX,2021-02-10,Low Price,90.599998,YTD
Chevron,CVX,2021-02-11,Low Price,90.080002,YTD
Chevron,CVX,2021-02-12,Low Price,91.349998,YTD
Chevron,CVX,2021-02-16,Low Price,92.610001,YTD
Chevron,CVX,2021-02-17,Low Price,94.199997,YTD
Chevron,CVX,2021-02-18,Low Price,94.300003,YTD
Chevron,CVX,2021-02-19,Low Price,94.650002,YTD
Chevron,CVX,2021-02-22,Low Price,96.459999,YTD
Chevron,CVX,2021-02-23,Low Price,96.800003,YTD
Chevron,CVX,2021-02-24,Low Price,99.809998,YTD
Chevron,CVX,2021-02-25,Low Price,101.589996,YTD
Chevron,CVX,2021-02-26,Low Price,97.610001,YTD
Chevron,CVX,2021-03-01,Low Price,101.400002,YTD
Chevron,CVX,2021-03-02,Low Price,101.709999,YTD
Chevron,CVX,2021-03-03,Low Price,103.400002,YTD
Chevron,CVX,2021-03-04,Low Price,103.129997,YTD
Chevron,CVX,2021-03-05,Low Price,106.150002,YTD
Chevron,CVX,2021-03-08,Low Price,108.059998,YTD
Chevron,CVX,2021-03-09,Low Price,107.879997,YTD
Chevron,CVX,2021-03-10,Low Price,109.699997,YTD
Chevron,CVX,2021-03-11,Low Price,110.889999,YTD
Chevron,CVX,2021-03-12,Low Price,110.720001,YTD
Chevron,CVX,2021-03-15,Low Price,108.889999,YTD
Chevron,CVX,2021-03-16,Low Price,107.080002,YTD
Chevron,CVX,2021-03-17,Low Price,106.599998,YTD
Chevron,CVX,2021-03-18,Low Price,103.709999,YTD
Chevron,CVX,2021-03-19,Low Price,102.739998,YTD
Chevron,CVX,2021-03-22,Low Price,102.309998,YTD
Chevron,CVX,2021-03-23,Low Price,100.690002,YTD
Chevron,CVX,2021-03-24,Low Price,102.910004,YTD
Chevron,CVX,2021-03-25,Low Price,102.07,YTD
Chevron,CVX,2021-03-26,Low Price,105.360001,YTD
Chevron,CVX,2021-03-29,Low Price,105.699997,YTD
Chevron,CVX,2021-03-30,Low Price,105.589996,YTD
Chevron,CVX,2021-03-31,Low Price,104.599998,YTD
Chevron,CVX,2021-04-01,Low Price,104.209999,YTD
Chevron,CVX,2021-04-05,Low Price,104.169998,YTD
Chevron,CVX,2021-04-06,Low Price,103.449997,YTD
Chevron,CVX,2021-04-07,Low Price,103.260002,YTD
Chevron,CVX,2021-04-08,Low Price,102.07,YTD
Chevron,CVX,2021-04-09,Low Price,102.099998,YTD
Chevron,CVX,2021-04-12,Low Price,101.510002,YTD
Chevron,CVX,2021-04-13,Low Price,101.290001,YTD
Chevron,CVX,2021-04-14,Low Price,102.599998,YTD
Chevron,CVX,2021-04-15,Low Price,102.93,YTD
Chevron,CVX,2021-04-16,Low Price,102.43,YTD
Chevron,CVX,2021-04-19,Low Price,102.209999,YTD
Chevron,CVX,2021-04-20,Low Price,100.510002,YTD
Chevron,CVX,2021-04-21,Low Price,100.139999,YTD
Chevron,CVX,2021-04-22,Low Price,100.870003,YTD
Chevron,CVX,2021-04-23,Low Price,100.720001,YTD
Chevron,CVX,2021-04-26,Low Price,101.260002,YTD
Chevron,CVX,2021-04-27,Low Price,101.510002,YTD
Chevron,CVX,2021-04-28,Low Price,103.370003,YTD
Chevron,CVX,2021-04-29,Low Price,105.75,YTD
Chevron,CVX,2021-04-30,Low Price,102.970001,YTD
Chevron,CVX,2021-05-03,Low Price,103.220001,YTD
Chevron,CVX,2021-05-04,Low Price,104.849998,YTD
Chevron,CVX,2021-05-05,Low Price,107.089996,YTD
Chevron,CVX,2021-05-06,Low Price,107.419998,YTD
Chevron,CVX,2021-05-07,Low Price,107.699997,YTD
Chevron,CVX,2021-05-10,Low Price,109.519997,YTD
Chevron,CVX,2021-05-11,Low Price,106.209999,YTD
Chevron,CVX,2021-05-12,Low Price,106.720001,YTD
Chevron,CVX,2021-05-13,Low Price,105.440002,YTD
Chevron,CVX,2021-05-14,Low Price,107.800003,YTD
Chevron,CVX,2021-05-17,Low Price,108.970001,YTD
Chevron,CVX,2021-05-18,Low Price,105.970001,YTD
Chevron,CVX,2021-05-19,Low Price,101.970001,YTD
Chevron,CVX,2021-05-20,Low Price,101.970001,YTD
Chevron,CVX,2021-05-21,Low Price,103.68,YTD
Chevron,CVX,2021-05-24,Low Price,104,YTD
Chevron,CVX,2021-05-25,Low Price,103.610001,YTD
Chevron,CVX,2021-05-26,Low Price,103.660004,YTD
Chevron,CVX,2021-05-27,Low Price,102.57,YTD
Chevron,CVX,2021-05-28,Low Price,102.949997,YTD
Chevron,CVX,2021-01-04,Opening Price,85.150002,YTD
Chevron,CVX,2021-01-05,Opening Price,85.489998,YTD
Chevron,CVX,2021-01-06,Opening Price,89,YTD
Chevron,CVX,2021-01-07,Opening Price,90.389999,YTD
Chevron,CVX,2021-01-08,Opening Price,92.080002,YTD
Chevron,CVX,2021-01-11,Opening Price,89.120003,YTD
Chevron,CVX,2021-01-12,Opening Price,92.660004,YTD
Chevron,CVX,2021-01-13,Opening Price,93.199997,YTD
Chevron,CVX,2021-01-14,Opening Price,93.940002,YTD
Chevron,CVX,2021-01-15,Opening Price,94.220001,YTD
Chevron,CVX,2021-01-19,Opening Price,93.5,YTD
Chevron,CVX,2021-01-20,Opening Price,95,YTD
Chevron,CVX,2021-01-21,Opening Price,93.860001,YTD
Chevron,CVX,2021-01-22,Opening Price,90.400002,YTD
Chevron,CVX,2021-01-25,Opening Price,90.620003,YTD
Chevron,CVX,2021-01-26,Opening Price,92.199997,YTD
